identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,activity,x_umap_2D,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
None|Vako_dn2|Varanus_komodoensis,SLURP1,Ly-6,SLURP1,Secreted,,6.0,,2.3495004,11.805406,4.473352,9.282704,-0.70431364,0.5409261487506946,-0.1569352527777558,0.135339242669951,,-49.107037,1.7674012,17.198917,4.0152826,-2.2520463
None|Vako_dn3|Varanus_komodoensis,LYPD2,Ly-6,LYPD2,Membrane,,10.0,,-4.799154,6.3900056,-4.147333,5.2484794,0.9929009,1.1283759081030342,-0.06575793650305055,0.32967410548806836,,47.046455,37.90069,25.417025,-2.4466686,2.28764
None|Vako_dn8|Varanus_komodoensis,Reptilian Ly6 group 3,Ly-6,Reptilian Ly6 group 3,Secreted,,10.0,,3.9322758,12.392678,4.431749,7.3660727,0.4163985,0.6992576858294011,0.03952044778852271,-0.24772079780123266,,-41.06745,22.474703,14.213483,7.47843,3.2397645
None|Vako1|Varanus_komodoensis,PSCA,Ly-6,PSCA,Membrane,MKV,11.0,,-2.8049612,6.5437784,-2.6766946,5.1018963,-0.51831275,0.9278716738692309,0.10581170175321698,0.4929998893295539,,49.73894,27.410765,19.225859,-7.762065,0.24757726
None|Vako10|Varanus_komodoensis,Ly6E,Ly-6,Ly6E,Secreted,MRP,10.0,,4.12831,12.137263,4.3615904,7.430001,0.37603143,0.7010609632191506,0.3457107321115879,-0.0804975363327597,,-40.565037,24.489017,15.443446,7.3943386,5.192529
None|Vako5|Varanus_komodoensis,Reptilian Ly6 group 1,Ly-6,Reptilian Ly6 group 1,Membrane,MKA,10.0,,-2.6077006,5.5296745,-3.7548513,5.214248,-0.88442683,0.998107792134849,0.2614013022758368,0.35256817807434687,,54.138874,30.61925,24.196096,-9.290389,-0.9264346
None|Vako6|Varanus_komodoensis,Reptilian Ly6 group 1-2,Ly-6,Reptilian Ly6 group 1-2,Membrane,MKS,11.0,,-2.9705858,5.986586,-3.1343157,4.9275794,-0.5655431,0.9920888787585603,0.11832589329471863,0.40293591398959755,,51.087185,30.689327,22.48094,-8.266492,0.6320009
None|Vako7|Varanus_komodoensis,Ly6 other,Ly-6,Ly6 other,Membrane,MKA,10.0,,-3.532263,6.472291,-2.992625,4.8550167,0.12801987,1.043731600210955,-0.10675362967720117,0.32660231354637154,,46.771355,30.68308,21.132036,-6.1631656,3.7628531
None|Vako9|Varanus_komodoensis,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,MKT,10.0,,-3.518196,5.8440013,-3.4425836,4.529329,-0.33940548,1.0108161268946119,-0.02792585644757995,0.34725647348646127,,51.375065,32.81537,23.19763,-7.831541,2.8157787
None|Vako_dn4|Varanus_komodoensis,Reptilian Ly6 group 5,Ly-6,Reptilian Ly6 group 5,Membrane,MAA,11.0,,-3.4371293,6.9470353,-2.7111406,4.9419556,0.4001259,0.9505446677516528,-0.08946024308156822,0.3153986310290788,,44.26626,29.618887,18.668646,-6.6595497,3.8023305
TR|M9T1L2|Aspidites_melanocephalus,Non-standard,Non-standard,,Secreted,MKA,11.0,,7.073387,11.919467,6.504488,7.536678,2.5554461,0.051913910428886476,0.18659157605000085,-0.03945733651444203,,-22.341663,7.3567986,6.7159243,3.7062695,9.546862
TR|M9T271|Aspidites_melanocephalus,Non-standard,Non-standard,,Secreted,MKA,11.0,,7.3674545,12.0492115,6.288585,7.174144,2.7433338,0.05385934863249392,0.16294897060526897,-0.08973626869722003,,-22.299994,7.328127,6.7080646,3.7257748,9.520793
NCBI|Pbiv_NW_006541926_1_gene_1_mRNA_1|Python_bivittatus,Non-standard,Non-standard,,Secreted,,12.0,,6.4796557,12.375311,6.0262485,7.6481857,1.8230692,0.4469632086501055,0.21507179338113083,0.02226957335458887,,-24.166676,10.565209,9.747977,3.0120933,-0.41674095
NCBI|Pbiv_NW_006543148_1_gene_1_mRNA_1|Python_bivittatus,Non-standard,Non-standard,,Secreted,,11.0,,6.7728825,12.271245,6.034313,7.479397,2.1742685,0.2833363436622236,-0.0766728213682553,0.03396223384696894,,-24.57447,10.492925,10.363544,3.255645,-0.15466417
None|Pybi_1|Python_bivittatus,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,MGI,10.0,,-3.594208,5.791148,-3.487367,4.2791715,-0.14424995,0.9964775690898633,-0.08760645505693426,0.3260904290989394,,51.882313,33.40416,23.472988,-8.223479,3.73924
None|Pybi_2|Python_bivittatus,SLURP1,Ly-6,SLURP1,Membrane,,10.0,,-4.802465,6.6122932,-3.9025762,5.3323917,0.9058058,1.1559628512348696,-0.057882331720715864,0.2614691935018437,,46.499233,37.76454,24.526003,-2.1981554,2.514247
None|Pybi_3|Python_bivittatus,PSCA,Ly-6,PSCA,Membrane,MKA,12.0,,-3.1114776,6.2546134,-2.760682,4.7389154,-0.43859518,1.0042248163439322,0.19489914367793773,0.4065163674556238,,48.002792,27.391521,20.188862,-9.472897,1.2974337
TR|A0A098LY61|Python_regius,Non-standard,Non-standard,Colubrid non-standard C #8 -> Y/L,Secreted,MKT,9.0,,6.2630258,10.942676,6.860665,8.773018,2.4177582,0.10031708028081614,0.21338831810129738,-0.16893291955002807,,-24.530962,-1.7186536,7.2234926,-1.0350761,7.7977643
TR|A0A098LWQ5|Python_regius,Non-standard,Non-standard,,Secreted,MKA,11.0,,7.392165,12.101348,6.549879,7.3829327,2.6822271,0.05210057180806835,0.08464862730404742,-0.0991171359171266,,-21.986921,6.4797797,6.744967,4.1317744,8.47897
TR|A0A098LY55|Python_regius,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,6.7748694,11.740669,6.702873,8.024394,2.2954895,0.1810509782586548,0.024853615702239273,-0.010952467601768368,,-25.14188,6.7972894,7.698851,0.8993353,1.7296982
TR|A0A098LY67|Python_regius,Ly6 other,Ly-6,Ly6 other,Secreted,MRK,10.0,,5.422028,13.078813,5.4419866,7.3250585,0.92569464,0.49726946789902343,0.16185648181390913,-0.2214835505231651,,-35.888462,20.92933,12.259287,11.1209135,5.113512
TR|M9SZR1|Cylindrophis_ruffus,Non-standard,Non-standard,,Secreted,MKA,11.0,,7.4653406,11.791142,6.626889,7.5895677,3.0683339,0.03618680536171928,-0.056725800222719454,-0.10287373581207863,,-22.097874,5.9945107,6.952581,4.149203,8.042623
TR|M9T2J4|Azemiops_feae,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,10.0,,7.4839725,11.311681,5.619958,8.696376,3.0894046,-0.11853725481243724,-0.034250215409016925,-0.08699460601520626,,-17.994055,-4.503658,9.074428,-2.7629178,2.7748773
NCBI|BOTJA_GEXA01000001.1_15_275|Bothrops_jararaca,Non-standard,Non-standard,,Secreted,,10.0,,6.5903068,12.720085,5.968444,7.174959,1.9099789,0.29713288993347453,0.005964604940062533,-0.16612034677316928,,-18.429247,9.027501,5.6302752,3.5254698,0.3538159
SP|P84716|Causus_rhombeatus,Short-chain,Short-chain,,Secreted,,8.0,,16.666862,5.3422546,6.6524186,9.549581,10.008099,-0.29204119427129854,-0.07615217626904205,0.0008811570250946115,,10.267393,-37.22232,-7.1684117,-11.53936,-10.4346695
TR|A0A1W7RBC9|Crotalus_adamanteus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,8.122558,11.545122,7.2099605,7.51776,3.501247,-0.11918489621531671,0.01727162755509089,-0.04020802214420292,,-2.9252684,7.7888284,-0.07555255,1.4383578,8.218776
TR|A0A1W7RBD9|Crotalus_adamanteus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.4881635,12.621399,5.6426315,7.3100147,2.8197746,0.09195299706764488,0.02464076585419351,-0.24814820190931677,,-16.39117,3.6108334,2.9016585,2.1546247,1.1501323
NCBI|CROCE_GGMJ01000004.1_1_267|Crotalus_cerastes,Non-standard,Non-standard,,Secreted,,10.0,,6.8787947,11.446701,6.9910436,8.10967,2.646249,0.0636823452681573,0.2616450557873947,0.05019109956543835,,-16.35984,17.05672,5.804117,7.8401675,-2.887378
NCBI|CROCE_GGMJ01000005.1_1_252|Crotalus_cerastes,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.0296955,11.546719,6.989379,7.3468046,3.4999406,-0.1300621162184606,0.14931541780843,-0.08352618497259998,,-3.1463296,7.874439,-0.29251218,1.8559613,8.228747
NCBI|CROSC_GGIP01000025.1_1_252|Crotalus_scutulatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,6.413892,11.391667,7.33617,7.909205,2.3380132,0.05488467846693602,0.3995215460855671,0.028612362700013286,,-17.563808,16.12009,6.3243847,6.235027,-3.010497
NCBI|CROTI_XM_039332036.1_300_557|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,9.312325,11.109018,7.0202823,7.2616296,4.437636,0.0526093072488179,-0.009104221284769964,-0.16704791591419493,,-5.4629536,-3.8438323,-4.3947606,1.4416112,2.3627322
NCBI|CROTI_XM_039332037.1_103_360|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.275141,12.905085,5.6372914,7.3334823,2.7834187,0.1053925664902053,0.006737822915568548,-0.23973864192922878,,-16.447063,3.6122441,2.9489536,2.1259105,1.1564716
NCBI|CROTI_XM_039332038.1_21_260|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.396068,11.062708,7.115227,6.434106,3.3182907,0.020335834636350206,0.11647425146652683,-0.18447487913508007,,-8.692656,13.5736265,2.9390776,6.1813364,8.579379
NCBI|CROTI_XR_005555302.1_67_312|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.9314666,11.617091,6.770708,6.652428,2.970041,0.16865536175653503,0.19291705715909058,-0.20303590066573196,,-10.0011,13.038384,3.6980815,5.4629326,7.40899
NCBI|CROTI_XR_005555304.1_268_468|Crotalus_tigris,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.288155,11.942497,6.79284,7.8817616,3.616896,0.08630792790657817,-0.14977398155662158,-0.09602982075267257,,-14.303263,-0.91346025,1.7440048,-0.07691928,5.339006
NCBI|CROTI_XR_005555300.1_149_355|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,,9.87789,10.205598,7.551161,6.642685,4.8544817,-0.048362742384965005,0.1715437215639405,-0.19310357578360468,,3.7851071,3.728419,-4.9948416,7.278116,-1.2669476
NCBI|CROTI_XR_005557461.1_417_620|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,,9.790409,9.826341,7.9963975,6.5455103,5.0283103,-0.012704845248570995,0.24102697650481794,-0.05469573302581193,,3.7969146,3.7753346,-5.0506916,7.3530426,-1.2423837
NCBI|CROTI_XR_005557464.1_96_332|Crotalus_tigris,Non-standard,Non-standard,Basal viper genomic 8-cysteine,Secreted,,8.0,,10.175416,9.09816,8.8805895,6.1681943,5.1407905,-0.2530763827669727,0.45477623116540716,-0.03677082500630819,,9.967161,11.005375,-5.906222,9.076523,-1.2903113
None|Cvir_PDHV02000066_1_88429_90401|Crotalus_viridis,Non-standard,Non-standard,,Secreted,MKT,11.0,,9.868178,11.340635,6.903252,7.346829,4.8900156,-0.11845536641614877,-0.03963212659296,-0.1039548115703617,,-6.108372,-4.478123,-4.0921702,0.59887516,1.7585764
None|Cvir_PDHV02000188_1_35190_37247_mka|Crotalus_viridis,Non-standard,Non-standard,Basal genomic 8-cysteines,Secreted,MKA,8.0,,11.917226,7.9949923,9.698783,7.8396835,6.1970563,-0.31641145458036607,-0.0544177950014033,-0.1342190406000405,,17.814964,-0.5711255,-9.251112,0.7029427,5.3307047
None|Dacu_scaffold1201_gene_1_mRNA_1_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,7.942187,11.571997,6.9012194,6.784547,2.9147804,0.13717392792696154,0.18795676706684764,-0.19419960048328944,,-10.029095,13.052451,3.708961,5.412621,7.387776
None|Dacu_scaffold1201_gene_1_mRNA_2_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.384562,11.043452,6.819532,6.146677,3.2579448,0.07738147766383494,0.2654187337579752,-0.19994121409906107,,-8.572562,13.590853,2.737471,6.557466,8.582245
None|Dacu_scaffold1201_gene_1_mRNA_3_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.515037,11.976562,6.4652867,7.9324517,3.8673558,-0.0016872732595272265,-0.214863065012271,-0.15890638774782254,,-14.247881,-0.9450096,1.6880566,-0.08402756,5.314842
None|Dacu_scaffold1201_gene_1_mRNA_4_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,9.361715,11.172282,7.1673074,7.098844,4.3702292,-0.008666199432917769,-0.0742151478642841,-0.24922009698599876,,-4.958452,-4.530778,-5.205599,1.6102422,1.8860737
None|Dacu_scaffold1201_gene_1_mRNA_5_mka|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.434435,11.379635,7.0362077,6.518366,3.0583398,0.17317610986989862,0.10557698721562606,-0.22581026104744112,,-9.896224,13.5616865,4.156872,6.029566,8.021235
None|Dacu_scaffold1201_gene_1_mRNA_6|Deinagkistrodon_acutus,Ly6H,Ly-6,Ly6H,Secreted,MKA,10.0,,8.076421,13.227395,5.992546,6.2866473,3.3288274,0.10719985140627332,0.19068232547819744,-0.07323158965026522,,-9.1957035,9.446551,1.9574467,7.7243223,5.603144
None|Dacu_scaffold2000_gene_1_mRNA_1|Deinagkistrodon_acutus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,8.454181,11.23023,7.1586485,7.1752577,3.7650375,-0.08215511715661546,0.053858326345695415,-0.12456248138327619,,-5.924237,10.748698,2.567025,2.626504,8.416589
NCBI|GLOIN_GHUB01014925.1_176_436|Gloydius_intermedius,Non-standard,Non-standard,,Secreted,,11.0,,7.345921,12.049052,5.586178,7.9221797,2.9071925,-0.07222908480822732,-0.07281235904100358,-0.05630281660811464,,-17.12615,2.7675557,3.185105,0.99087936,0.82380605
NCBI|GLOIN_GHUB01014927.1_176_415|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.6099057,11.3191805,7.2364187,7.941956,2.511128,0.058470034382188084,0.33080235260809715,-0.1113748044624185,,-16.693808,15.614943,6.0918617,6.579751,-1.9457773
NCBI|GLOIN_GHUB01072089.1_C300_49|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.106373,11.693744,6.776285,7.7353806,3.6626937,0.024493094649989368,-0.005180567474450584,-0.16593236170519246,,-14.3728485,1.3020247,1.2378634,1.7512431,7.0986595
NCBI|GLOIN_GHUB01143089.1_C464_201|Gloydius_intermedius,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.565783,12.227748,6.764456,7.7807107,3.0562394,0.3077942208361665,-0.0793553426939587,-0.12377279986486027,,-23.98887,3.8649933,8.46444,2.841394,4.8431883
TR|U3T794|Protobothrops_flavoviridis,Non-standard,Non-standard,,Secreted,MKT,10.0,,7.712426,12.550989,5.893693,7.281058,3.123593,0.1552967828149444,-0.013172482242599683,-0.21855409981689167,,-18.472933,4.002746,2.5883932,2.5723808,-1.2876737
None|Prmu_3|Protobothrops_mucrosquamatus,Non-standard,Non-standard,,Secreted,,8.0,,8.515048,12.344057,6.29157,7.117416,3.8082933,0.017896224867980804,-0.04580656187648738,-0.10707067948834507,,-4.4592185,0.3603876,0.9712884,2.512859,-2.390484
None|Prmu_6|Protobothrops_mucrosquamatus,Ly6E,Ly-6,Ly6E,Secreted,MKA,9.0,,3.9541883,12.337009,4.2038574,7.66859,0.14962862,0.6648586609772608,0.15558687590932804,-0.14568958813227623,,-42.265453,24.073723,16.368444,7.404437,3.358074
NCBI|PROMU_XM_015823117.1_32_274|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,8.723819,11.412987,7.034549,7.676489,4.1208835,-0.1992143063159721,-0.18969890692561484,-0.11572281530818171,,-6.690224,-8.897251,-3.1309056,-0.38145003,8.77657
NCBI|Protobothrops_mucrosquamatus_XP_015678608|Protobothrops_mucrosquamatus,Non-standard,Non-standard,,Secreted,MKT,11.0,,7.270506,12.568245,5.871282,7.565119,2.7780378,0.11737829227321371,-0.0102267542744598,-0.19512177138886144,,-18.397154,3.9757276,2.6430442,2.5342257,-1.1407619
None|Prmu_2|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,8.406723,11.224609,7.2267838,7.1462398,3.7867095,-0.11717976943608689,0.028017019063093535,-0.1167181602171183,,-5.6016226,10.707683,3.0306237,2.2042263,8.85584
None|Prmu_4|Protobothrops_mucrosquamatus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,8.752775,11.467814,7.1606393,7.512059,4.133261,-0.1605021015421199,-0.174507629681093,-0.13914291783407948,,-6.691672,-8.892639,-3.1302285,-0.3800635,8.775517
None|Prmu_5|Protobothrops_mucrosquamatus,Reptilian Ly6 group 4,Ly-6,Reptilian Ly6 group 4,Membrane,,10.0,,-3.5662923,5.6800947,-3.3957646,4.3464737,-0.21251999,0.9711169342726318,-0.03090260309271933,0.274999492960953,,52.22739,33.02502,23.645988,-8.968414,3.493429
None|Prmu_7|Protobothrops_mucrosquamatus,SLURP1,Ly-6,SLURP1,Membrane,,10.0,,-4.4948936,6.383459,-3.955937,5.067363,0.7713977,1.1233051258309805,-0.0028629364657495283,0.31240272985599765,,47.344578,36.765694,24.257376,-3.2639067,2.9930825
None|Pseudocerastes_urarachnoides_3FTx_05|Pseudocerastes_urarachnoides,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,9.0,,7.0660567,11.439614,5.9263463,8.45955,2.6285098,0.09130704316403788,-0.026189871749644565,-0.14826270839947778,,-19.65581,-3.3981814,7.936121,-1.7409809,4.588259
None|Pseudocerastes_urarachnoides_3FTx_06|Pseudocerastes_urarachnoides,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,,6.9460883,11.026912,5.934266,8.79033,2.8098488,0.06016092495076283,-0.042892770623285136,-0.09559714767711786,,-19.771816,-3.5426006,7.8433905,-1.9273503,4.498625
TR|A5X2W6|Sistrurus_catenatus_edwardsii,Non-standard,Non-standard,,Secreted,MKT,10.0,,6.7434826,11.437857,7.142814,7.8292303,2.682545,0.04188696893426177,0.3175371546060096,-0.0665308348969209,,-16.356493,16.998352,5.813713,7.7918797,-2.8317485
SP|A5X2W8|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.636903,12.944444,5.5050197,7.2502875,3.1034331,0.1281393870274012,0.09932519705200733,-0.18479509785604015,,-16.176296,4.0186186,2.7441735,2.8161886,0.7701921
TR|A5X2W7|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.722004,11.532664,7.2469473,7.342386,3.0092027,-0.023533535925908063,0.28437753578816277,-0.08922915749513367,,-3.0556805,8.196424,-0.51394856,1.8270261,8.786744
TR|A5X2W9|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,6.4583907,11.568325,7.3564606,7.718499,2.3847141,0.1915395724301099,0.4767910214280759,-0.048827170183084856,,-17.682102,16.074757,6.3669167,6.0760226,-3.0968049
TR|A5X2X0|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,6.529584,11.6531315,7.3136954,7.5765743,2.269275,0.177318856454925,0.40690302237382686,-0.0014780250991453835,,-17.984121,15.919601,6.454279,5.7343845,-3.2656922
TR|B4Y143|Sistrurus_catenatus_edwardsii,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.580796,11.48676,7.1250005,7.252327,2.99189,-0.011482916637066435,0.2942789525061849,-0.10154938300773801,,-3.0925233,8.194697,-0.51572615,1.8696631,8.760174
NCBI|VIPTR_OL439441.1_1_264|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,MKT,9.0,,7.382027,10.895404,6.0147543,8.962278,3.0089936,-0.026785919101411797,-0.1501249126074129,0.0054315569050730275,,-19.25731,-4.353096,8.839211,-2.498934,4.265632
None|Vipera_transcaucasiana_3FTx_08|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,,7.337214,10.998535,6.050304,9.009373,3.0091763,-0.03351928460457087,-0.09828865647322324,-0.03905619871305643,,-19.073984,-4.402566,9.028114,-2.349171,3.9255779
None|Vipera_transcaucasiana_3FTx_09|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,,7.262607,10.845447,5.821736,8.684506,3.0091739,0.04273215955148334,-0.12881829305195672,-0.055551992958312785,,-19.349363,-4.0859766,8.6141615,-2.284963,4.3982377
None|Vipera_transcaucasiana_3FTx_10|Vipera_transcaucasiana,Non-standard,Non-standard,Viperid non-standard C #8 -> Y,Secreted,,9.0,,7.247508,11.160346,5.724086,8.782331,3.0189238,-0.10168056002059232,-0.08055058904066333,-0.06433932616450835,,-18.92919,-4.944937,9.643645,-2.723153,4.4293165
NCBI|Atractaspis_aterrima_GAME01026808|Atractaspis_aterrima,Non-standard,Non-standard,,Secreted,,10.0,,7.2729397,11.147648,6.8926897,8.066848,2.6956022,-0.023789416281143817,0.13732744775282935,0.06838782620322012,,-16.885838,-10.580295,6.455477,-0.7090424,-4.2416487
NCBI|ATRAT_GAME01039965.1_33_296|Atractaspis_aterrima,Non-standard,Non-standard,,Secreted,,12.0,,7.418447,11.0142,6.8802238,8.298566,2.8495915,-0.08430474523434933,0.18843033274823104,0.03087150505108847,,-16.884289,-10.59393,6.452381,-0.7244155,-4.264661
NCBI|Atractaspis_aterrima_GAMF01005539|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.619792,11.852618,7.0831523,7.4672475,2.172986,0.21882987089657213,0.30873050768342325,-0.03786257857941456,,-19.352772,14.489125,6.190356,3.8668878,-3.8818104
NCBI|Atractaspis_aterrima_GAMF01040875|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.6831336,11.91081,6.9357214,7.3048563,2.0084214,0.30059831324723385,0.09899982687364388,-0.10418030543838766,,-20.75053,14.672304,7.7858143,3.8120964,-4.4467483
NCBI|Atractaspis_aterrima_GAMF01050194|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,7.7072954,12.205506,6.624227,7.5596166,3.055454,0.28241472443613025,-0.06398214528654214,-0.2334917200009836,,-23.31253,3.7865877,7.937734,3.7939966,5.348654
NCBI|Atractaspis_aterrima_GAMF01055489|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.4936247,12.019893,7.1345453,7.4073772,2.0216103,0.27392625384344754,0.1333134544779581,-0.08159262630434595,,-20.691761,14.662746,7.722064,3.822731,-4.407903
NCBI|ATRAT_GAMF01005539.1_32_289|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.566808,11.553185,7.135458,7.462099,2.1571028,0.19300229062109234,0.3339037563309342,-0.0073772726498207855,,-19.30729,14.492441,6.1459527,3.8759654,-3.8587584
NCBI|ATRAT_GAMF01035612.1_104_391|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.92887,12.416814,6.407577,7.1611266,2.274857,0.34476840555752647,0.14275331013860126,-0.17382714205613162,,-18.144186,11.3427305,7.6922812,5.085671,1.2697295
NCBI|ATRAT_GAMF01040875.1_33_287|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,6.522027,11.93164,7.1062546,7.4601097,2.043452,0.22919183956554853,0.13297807439514076,-0.08503806921838092,,-20.667887,14.646345,7.6883936,3.8189092,-4.371631
NCBI|ATRAT_GAMF01047773.1_120_359|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.094061,11.262785,6.7222166,7.085101,3.614908,-0.1338082934572934,0.29556113677189294,-0.09087462639101661,,-7.6486945,7.8587766,-0.1492546,5.6643367,6.819194
NCBI|ATRAT_GAMF01050194.1_30_284|Atractaspis_aterrima,Plesiotypic,Plesiotypic,,Secreted,,10.0,,8.026124,12.205473,6.74376,7.720364,3.187326,0.1782062769568237,-0.06461519829583653,-0.19327581532469967,,-23.206734,3.7294784,7.843181,3.7844198,5.3990006
SP|A7X3R6|Leioheterodon_madagascariensis,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,7.9449177,11.755507,6.487096,7.549409,3.5188482,0.04174670544822783,-0.06266184408533793,-0.1411137619702427,,-21.361975,2.953409,6.130772,2.2271643,6.4006915
NCBI|MALIN_GFTV01000051.1_C343_146|Malpolon_insignitus,Long-chain,Long-chain,,Secreted,,10.0,,9.718362,19.800219,5.709832,14.081199,-0.28209546,-0.14405316721975278,0.13074729996096143,-0.026231116211202835,,-12.825516,-33.850777,0.89933157,-11.672526,-8.172051
NCBI|MALMO_OL366269.1_1_252|Malpolon_monspessulanus,Non-standard,Non-standard,,Secreted,MKT,11.0,,7.0882087,12.295853,5.8859167,7.66601,2.696373,0.02145058186275638,-0.018282062640951946,-0.16729758747260812,,-19.573893,5.8903804,4.092486,-0.09508254,-0.61118716
None|Malpolon_monspessulanus_unigene50403|Malpolon_monspessulanus,Non-standard,Non-standard,,Secreted,,11.0,,7.214773,12.053989,5.9503303,7.819252,2.6063426,-0.017136152234298825,-0.024319311919661784,-0.15004734903451214,,-19.577896,5.8907304,4.091805,-0.11516003,-0.61509126
